text,distortion_label,language,template_id
"I lost the election, I forever lose everything.",Overgeneralization,en,Overgeneralization_8
"My friend has been quiet lately, it must be something I did.",Personalization,en,Personalization_0
"I burned the candy bar, so I will just order pizza instead.",No Distortion,en,No Distortion_7
"They are whispering over there, I know they are judging at me.",Jumping to Conclusions,en,Jumping to Conclusions_5
"I lost the award, I invariably lose everything.",Overgeneralization,en,Overgeneralization_8
"I am feeling upset about the exam, so I am going to prepare for an hour and then rest.",No Distortion,en,No Distortion_6
I either get a perfect score on this or I am a total fool.,Black & White Thinking,en,Black & White Thinking_1
I either get first place on this or I am a total fool.,Black & White Thinking,en,Black & White Thinking_1
"People ought to always be courteous, and it infuriates me when they aren't.",Should Statements,en,Should Statements_2
"My partner has been quiet lately, it must be something I caused.",Personalization,en,Personalization_0
"The {event} was boring, I should have been more lively.",Personalization,en,Personalization_5
"I had a great day but I dropped my watch, so today was doomed.",Mental Filter,en,Mental Filter_1
"I have not heard back from the interview, they clearly declined me.",Jumping to Conclusions,en,Jumping to Conclusions_9
"I feel terrified of spiders, so they must be inherently unsafe.",Emotional Reasoning,en,Emotional Reasoning_2
"If this project fails, my entire business is over and I will be finished.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_1
"If I am not the absolute best at sports, there is no point in even learning.",Black & White Thinking,en,Black & White Thinking_6
"I feel isolated right now, so I must be completely broken.",Emotional Reasoning,en,Emotional Reasoning_7
"The world have to be right, and I cannot handle that it isn't.",Should Statements,en,Should Statements_8
"I am feeling bored about the exam, so I am going to prepare for an hour and then rest.",No Distortion,en,No Distortion_6
"I missed the scooter, nothing for me goes right in my life.",Overgeneralization,en,Overgeneralization_7
"The {event} was not flawless, so it was a total catastrophe.",Black & White Thinking,en,Black & White Thinking_4
"My partner is sad, I will ask if they want to talk about it.",No Distortion,en,No Distortion_5
"I felt a little frustrated today, I am definitely descending into a permanent breakdown.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_8
"I feel like a imposter at work, so I must actually be bad at my internship.",Emotional Reasoning,en,Emotional Reasoning_0
I need to always be productive or I am wasting my life.,Should Statements,en,Should Statements_1
"I feel terrified of dogs, so they must be inherently unsafe.",Emotional Reasoning,en,Emotional Reasoning_2
"My friend is upset, I will ask if they want to talk about it.",No Distortion,en,No Distortion_5
"I did not finish all my cleaning, so today was completely wasted.",Black & White Thinking,en,Black & White Thinking_5
"The assignment will definitely be declined, so why bother.",Jumping to Conclusions,en,Jumping to Conclusions_7
"I won the game, but I did not beat my personal best, so it was a awful performance.",Mental Filter,en,Mental Filter_6
"My boss scheduled a code, they are definitely going to demote me.",Jumping to Conclusions,en,Jumping to Conclusions_4
"I tripped on the sidewalk, I am constantly so incredibly uncoordinated.",Overgeneralization,en,Overgeneralization_4
"I accomplished everything on my to-do list except one stain, so I am completely pointless.",Mental Filter,en,Mental Filter_9
"My team lost the race, it is entirely my fault for missing that one pass.",Personalization,en,Personalization_2
"My team lost the race, it is entirely my fault for missing that one play.",Personalization,en,Personalization_2
"I lost the match, I continually lose everything.",Overgeneralization,en,Overgeneralization_8
"The plane made a weird noise, it is definitely going to catch fire on the highway.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_9
"I burned the burger, I am always terrible at grilling.",Overgeneralization,en,Overgeneralization_2
"I had a great day but I dropped my phone, so today was doomed.",Mental Filter,en,Mental Filter_1
"There is a crack in the building, it is going to collapse and we will lose everything.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_7
"I did not finish all my dishes, so today was completely wasted.",Black & White Thinking,en,Black & White Thinking_5
"My brother has been quiet lately, it must be something I implied.",Personalization,en,Personalization_0
"I got rejected from this role, I will never get hired anywhere.",Overgeneralization,en,Overgeneralization_1
"I feel so suffocated, this situation must be impossible to solve.",Emotional Reasoning,en,Emotional Reasoning_1
"I scored 99% on the audition, but I am agonizing over the 1% I got wrong.",Mental Filter,en,Mental Filter_2
"I won the game, but I did not beat my personal best, so it was a unforgivable performance.",Mental Filter,en,Mental Filter_6
"They got into an argument, it is my fault for connecting them.",Personalization,en,Personalization_9
"My sister got passed over for a job, I feel guilty like it is my fault.",Personalization,en,Personalization_7
"I have not heard back from the exam, they clearly failed me.",Jumping to Conclusions,en,Jumping to Conclusions_9
"If they do not help me completely, then they must yelled me entirely.",Black & White Thinking,en,Black & White Thinking_2
"My sister rejected, this is the worst possible thing that could happen.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_5
"I accomplished everything on my to-do list except one leak, so I am completely pointless.",Mental Filter,en,Mental Filter_9
"I had a great day but I dropped my wallet, so today was finished.",Mental Filter,en,Mental Filter_1
"I burned the bag of chips, I am invariably terrible at grilling.",Overgeneralization,en,Overgeneralization_2
"He yelled at me, people are continually so cold to me.",Overgeneralization,en,Overgeneralization_6
"I failed this audition, I seldom succeed at anything important.",Overgeneralization,en,Overgeneralization_5
"I feel terrified of dogs, so they must be inherently harmful.",Emotional Reasoning,en,Emotional Reasoning_2
"I burned the slice of pizza, I am constantly terrible at baking.",Overgeneralization,en,Overgeneralization_2
"My mom is in a bad mood, I must have annoyed them.",Personalization,en,Personalization_4
"The review had a dozen positive comments and one suggestion, but all I can think about is that one criticism.",Mental Filter,en,Mental Filter_0
"If I am not the absolute best at coding, there is no point in even starting.",Black & White Thinking,en,Black & White Thinking_6
"I feel terrified of crowds, so they must be inherently harmful.",Emotional Reasoning,en,Emotional Reasoning_2
My arm felt tight for a second and now I am sure I have a deadly disease.,Magnification and Catastrophizing,en,Magnification and Catastrophizing_0
"I burned the slice of pizza, I am continually terrible at grilling.",Overgeneralization,en,Overgeneralization_2
"I made one mistake in the chore, so the whole thing was a complete disappointment.",Black & White Thinking,en,Black & White Thinking_0
"I burned the bag of chips, I am invariably terrible at preparing dinner.",Overgeneralization,en,Overgeneralization_2
"I did not finish all my laundry, so today was completely unproductive.",Black & White Thinking,en,Black & White Thinking_5
"I won the election, but I did not beat my personal best, so it was a awful performance.",Mental Filter,en,Mental Filter_6
"I did not finish all my laundry, so today was completely pointless.",Black & White Thinking,en,Black & White Thinking_5
"I scored a 90 on the test, but I am agonizing over the the one question I got wrong.",Mental Filter,en,Mental Filter_2
My stomach felt weird for a second and now I am sure I have a deadly disease.,Magnification and Catastrophizing,en,Magnification and Catastrophizing_0
"My friend left, this is the worst possible thing that could happen.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_5
"I scored 99% on the exam, but I am agonizing over the 5% I got wrong.",Mental Filter,en,Mental Filter_2
