text,distortion_label,language,template_id
"I missed the deadline for this cleanup, and looking back, deadlines have been a recurring struggle for me this whole a few hours.",Overgeneralization,en,Overgeneralization::66655
This is the second interview in a row that didn't go anywhere. I'm starting to wonder if this is just how it's going to keep going for my standing at work.,Overgeneralization,en,Overgeneralization::92430
The mom closed the door to their office right as I walked past. I've already decided what that means for my internship.,Jumping to Conclusions,en,Jumping to Conclusions::70489
There's a flicker in the basement that I noticed this evening. I lay awake running through everything that could go wrong because of it.,Magnification and Catastrophizing,en,Magnification and Catastrophizing::70234
"My colleague has seemed a bit off this a day, and I've quietly started assuming I'm the reason.",Personalization,en,Personalization::92773
"The car stopped working right when I needed it most for the deal, just like the last three things I've relied on.",Overgeneralization,en,Overgeneralization::93974
"My boss scheduled a meeting about the project, they're definitely going to let go me.",Jumping to Conclusions,en,Jumping to Conclusions::85067
"The trip went well overall, but there's a small moment from it with my roommate that I keep replaying instead of anything else.",Mental Filter,en,Mental Filter::24053
"I got through most of the assignment smoothly, but one part didn't go as planned, so by the end of a few hours I felt like none of it counted.",Black & White Thinking,en,Black & White Thinking::6933
"The mood at the gathering felt a little flat, and I've spent the ride home from the store wondering if it was something about how I showed up.",Personalization,en,Personalization::41215
"My friend didn't react the way I expected after everything I did for them at the dinner, and I keep stewing over how unfair that feels.",Should Statements,en,Should Statements::70302
"Nothing about today's trip went the way I planned, and lately it feels like that's just become the norm.",Overgeneralization,en,Overgeneralization::69207
"My roommate handled the outdoor event differently than I would have, and it's been bothering me all a few hours that they didn't do it 'right.'",Should Statements,en,Should Statements::57704
"The interviewer's expression changed partway through my presentation, and I left the store convinced I already know the outcome.",Jumping to Conclusions,en,Jumping to Conclusions::64888
There's a dent in the garage that I noticed this evening. I lay awake running through everything that could go wrong because of it.,Magnification and Catastrophizing,en,Magnification and Catastrophizing::70234
"My sister handled the gathering differently than I would have, and it's been bothering me all an afternoon that they didn't do it 'right.'",Should Statements,en,Should Statements::57704
"A single line in the code feedback stood out to me, and by tonight I'd convinced myself the entire thing would fall apart.",Magnification and Catastrophizing,en,Magnification and Catastrophizing::13613
"My team lost the race, it's entirely my fault for missing that one play during an afternoon.",Personalization,en,Personalization::63226
My arm has felt a bit painful since this morning. I keep picturing the worst-case scenario in the apartment.,Magnification and Catastrophizing,en,Magnification and Catastrophizing::34768
"I didn't get the position, which is a disappointment, but I'll keep applying.",No Distortion,en,No Distortion::19129
"If this proposal fails, it will be an absolute mess and my livelihood is finished.",Magnification and Catastrophizing,en,Magnification and Catastrophizing::40874
I know I'm going to bomb this exam no matter how much I prepare.,Jumping to Conclusions,en,Jumping to Conclusions::84865
The sister seemed distracted during our call about the report. I've been assuming it's about something I said last a day.,Jumping to Conclusions,en,Jumping to Conclusions::48973
Another dinner ended the same way the last one did. I'm starting to see a theme in how these things go for me and my mom.,Overgeneralization,en,Overgeneralization::45962
"My sister and I saw things differently about the concert, but we were able to talk it through calmly.",No Distortion,en,No Distortion::22731
"My brother pointed out one thing I could improve on the essay, and I stopped seeing anything good in it after that.",Black & White Thinking,en,Black & White Thinking::24491
"I'm a little tired after the cleanup, so I'm going to take it easy in the kitchen tonight and pick things back up tomorrow.",No Distortion,en,No Distortion::89305
"I'm a little tired after the cleanup, so I'm going to take it easy in the basement tonight and pick things back up tomorrow.",No Distortion,en,No Distortion::89305
"I feel disconnected from my sister right now, which makes it hard to believe that anyone actually wants me around at the gym.",Emotional Reasoning,en,Emotional Reasoning::185
"The results for the election haven't been posted yet, but I've already told myself how badly it's going to go.",Jumping to Conclusions,en,Jumping to Conclusions::71938
"I keep holding myself to a version of this promotion where I never make a single slip-up, and falling short of that eats at me.",Should Statements,en,Should Statements::19440
"My colleague has seemed a bit off this a few hours, and I've quietly started assuming I'm the reason.",Personalization,en,Personalization::92773
